更新时间,#genre#
20260504-06-59-51,url


RespoTime,whitelist,#genre#
511.02ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
536.93ms,CCTV1,http://121.29.215.187:2083/rtp/239.253.92.83:8012
551.56ms,CCTV1,http://106.116.243.138:9999/rtp/239.254.200.45:8008
508.46ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
528.11ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.194:4120
541.57ms,CCTV1,http://123.118.58.175:8686/rtp/239.3.1.129:8008
533.33ms,CCTV1,http://114.226.212.170:8787/rtp/239.49.8.19:9614
526.83ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.126:8002
517.33ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
529.51ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.53:8060
530.47ms,CCTV1,http://114.226.212.167:8787/rtp/239.49.8.19:9614
529.19ms,CCTV1,http://123.118.56.249:8686/rtp/239.3.1.129:8008
593.80ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.1:8008
632.75ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
593.13ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
519.77ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.210:8068
546.05ms,CCTV1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
524.81ms,CCTV1,http://114.226.212.170:8787/rtp/239.49.8.129:6000
152.78ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
193.01ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
436.73ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
561.14ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.81:8176
204.98ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
550.57ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.33:8002
515.82ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
152.35ms,CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
145.96ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
190.93ms,CCTV1,https://cdn13.178.indevs.in/163189/bea1d91d91364062
221.63ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
50.51ms,CCTV1,https://t.freetv.fun/live/cctv-1-1.m3u8
46.20ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
408.44ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
408.60ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
414.10ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
497.79ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
511.42ms,CCTV1,http://113.241.133.180:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1032.46ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
42.33ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
180.85ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
45.45ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
1139.44ms,CCTV1,http://114.226.212.167:8787/rtp/239.49.8.129:6000
624.66ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
48.65ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
45.98ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.m3u8
48.76ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
484.94ms,CCTV1,http://60.4.30.6:8077/rtp/239.253.92.83:8012
46.68ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
47.55ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
58.70ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
454.22ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
40.70ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
344.88ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
46.48ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
1375.13ms,CCTV1,http://49.77.31.239:8554/rtp/239.49.8.19:9614
42.80ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
464.22ms,CCTV1,http://153.0.171.163:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
94.59ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
60.20ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
518.03ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
525.67ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
476.43ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
1574.18ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
517.34ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
660.76ms,CCTV1,https://tv.cctv.com/live/cctv1/
564.00ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.210:8068
1209.53ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
252.58ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
545.04ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.194:4120
1583.02ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
246.47ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
453.57ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
461.72ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
290.36ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
486.25ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
48.73ms,CCTV1,https://t.freetv.fun/live/cctv1-2.php
523.73ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
381.85ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
296.26ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
285.02ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
258.17ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
309.29ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
311.89ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
260.36ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
232.19ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=15
807.42ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
243.63ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=12
233.32ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=10
1175.31ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.126:8002
444.98ms,CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
41.23ms,CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
37.62ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
38.30ms,CCTV2,https://t.freetv.fun/live/cctv-2-1.m3u8
44.40ms,CCTV2,https://t.freetv.fun/live/cctv-2-2.m3u8
830.12ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
2508.83ms,CCTV1,http://123.130.84.106:8154/tsfile/live/0001_1.m3u8
