更新时间,#genre#
20260921-10-02-53,url


RespoTime,whitelist,#genre#
500.53ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.77:8000
428.35ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
545.99ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
502.28ms,CCTV1,http://121.237.245.243:8888/rtp/239.49.8.129:6000
496.78ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.2:8080
494.65ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.201.45:8800
437.55ms,CCTV1,http://39.77.25.56:4002/rtp/239.253.254.77:8000
293.05ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
412.80ms,CCTV1,http://112.92.129.95:9898/hls/18/index.m3u8
431.32ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.89:8000
495.90ms,CCTV1,http://171.119.206.125:6000/rtp/226.0.2.153:9136
274.00ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
433.03ms,CCTV1,http://124.112.241.231:4022/rtp/238.1.78.166:7200
498.06ms,CCTV1,http://221.220.129.160:8012/rtp/239.3.1.129:8008
397.35ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
499.87ms,CCTV1,http://219.156.32.34:4022/rtp/225.1.4.73:1102
499.58ms,CCTV1,http://60.4.29.46:8077/rtp/239.253.92.83:8012
434.93ms,CCTV1,http://171.8.138.218:8800/rtp/239.16.20.1:10010
427.81ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
391.55ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
520.02ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
449.43ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
498.12ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.14:8852
497.39ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.117:8712
417.21ms,CCTV1,http://39.77.25.244:4002/rtp/239.253.254.89:8000
