更新时间,#genre#
20260413-06-31-50,url


RespoTime,whitelist,#genre#
532.38ms,CCTV1,http://39.77.26.138:4002/rtp/239.253.254.89:8000
538.89ms,CCTV1,http://60.4.30.55:8077/rtp/239.253.92.83:8012
617.60ms,CCTV1,http://114.254.95.53:8888/rtp/239.3.1.129:8008
631.53ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.53:8060
636.34ms,CCTV1,http://106.59.2.140:55555/rtp/239.200.200.2:8080
635.30ms,CCTV1,http://106.59.2.140:55555/rtp/239.200.200.117:8712
636.54ms,CCTV1,http://106.59.2.140:55555/rtp/239.200.201.45:8800
621.49ms,CCTV1,http://124.114.101.175:6789/rtp/239.112.205.59:5140
534.46ms,CCTV1,http://123.118.56.249:8686/rtp/239.3.1.129:8008
540.40ms,CCTV1,http://39.77.162.237:4002/rtp/239.253.254.77:8000
623.81ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
533.38ms,CCTV1,http://39.77.26.138:4002/rtp/239.253.254.77:8000
641.26ms,CCTV1,http://106.116.240.15:9999/rtp/239.254.200.45:8008
538.63ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.1:8008
539.91ms,CCTV1,http://171.119.205.232:6000/rtp/226.0.2.153:9136
623.97ms,CCTV1,http://39.77.162.237:4002/rtp/239.253.254.89:8000
631.09ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.33:8002
535.73ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.81:8176
630.25ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.126:8002
140.38ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
534.11ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.210:8068
615.59ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.194:4120
636.68ms,CCTV1,http://106.59.2.140:55555/rtp/239.200.200.14:8852
593.21ms,CCTV1,http://39.77.157.57:4002/rtp/239.253.254.77:8000
533.48ms,CCTV1,http://39.77.157.57:4002/rtp/239.253.254.89:8000
218.29ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
205.71ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
227.05ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.m3u8
238.46ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
242.92ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
251.40ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
434.47ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
1034.42ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
187.00ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
510.10ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
530.69ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
548.49ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
548.36ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
550.28ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
482.17ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
600.98ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
647.54ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
665.84ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
1341.96ms,CCTV1,http://124.112.188.222:4022/rtp/238.1.78.166:7200
578.35ms,CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
595.37ms,CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8
42.66ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
521.56ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
269.88ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
509.59ms,CCTV1,http://121.29.215.146:2083/rtp/239.253.92.83:8012
41.10ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
1101.56ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
42.02ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
554.48ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.129:6000
530.54ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.19:9614
124.73ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
491.27ms,CCTV1,http://153.0.171.163:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1416.70ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
123.98ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
578.89ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.210:8068
42.30ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
118.71ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
189.06ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
525.66ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.53:8060
48.99ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
560.30ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.1:8008
529.44ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.126:8002
537.96ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.129:6000
555.56ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.33:8002
559.26ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.194:4120
2328.75ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
2273.59ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
2267.37ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
2588.14ms,CCTV1,https://t.freetv.fun/live/cctv1-2.php
2810.85ms,CCTV1,http://119.91.7.169:2026/dszb/IPTV.php?id=CCTV1
2256.63ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
2250.70ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
2260.44ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
2262.25ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
2354.85ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
2242.92ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
2242.01ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
2268.53ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
2271.42ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
2245.01ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
2250.81ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
517.31ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.81:8176
484.92ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
484.10ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
506.86ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
509.14ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
455.65ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
