更新时间,#genre#
20260209-05-16-54,url


RespoTime,whitelist,#genre#
447.35ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
400.88ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
473.33ms,CCTV1,http://115.171.216.64:4000/rtp/225.1.8.1:8008
460.38ms,CCTV1,http://115.171.216.64:4000/rtp/225.1.8.33:8002
454.05ms,CCTV1,http://115.171.216.64:4000/rtp/225.1.8.126:8002
472.92ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
467.21ms,CCTV1,http://115.171.216.64:4000/rtp/225.1.8.194:4120
481.00ms,CCTV1,http://114.100.195.125:4022/rtp/238.1.78.166:7200
481.02ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
489.31ms,CCTV1,http://223.198.243.214:4000/rtp/239.253.64.120:5140
490.02ms,CCTV1,http://115.171.216.64:4000/rtp/225.1.8.53:8060
492.78ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
501.03ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
501.93ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
504.09ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
506.15ms,CCTV1,http://117.30.58.100:18888/rtp/239.61.3.61:9884
507.16ms,CCTV1,http://115.171.216.64:4000/rtp/225.1.8.81:8176
78.67ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
582.20ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
471.19ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
458.65ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
477.52ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
498.82ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
535.42ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
513.61ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
